========================================================
   Date (UTC) Time     t1[s] 	t2[s] 	t3[s] 	t4[s]	offset
========================================================
2018-10-12 13:54:33,1539352473.238970723,1539352473.248970592,1539352473.249013811,1539352473.257084232, 9.647e-04
2018-10-12 14:11:40,1539353500.015116144,1539353500.022208545,1539353500.022258576,1539353500.030288746,-4.689e-04
2018-10-12 14:28:53,1539354533.499272990,1539354533.504469830,1539354533.504525742,1539354533.515227615,-2.753e-03
2018-10-12 14:45:58,1539355558.500968264,1539355558.509358530,1539355558.509403324,1539355558.519853796,-1.030e-03
2018-10-12 15:03:06,1539356586.908128193,1539356586.923083542,1539356586.923137125,1539356586.932830540, 2.631e-03
2018-10-12 15:20:12,1539357612.220147568,1539357612.229292112,1539357612.229343112,1539357612.237950610, 2.685e-04
2018-10-12 15:37:17,1539358637.243305129,1539358637.251253271,1539358637.251304601,1539358637.263034454,-1.891e-03
2018-10-12 15:54:30,1539359670.217140336,1539359670.227442648,1539359670.227493008,1539359670.235948369, 9.235e-04
2018-10-12 16:11:40,1539360700.655410859,1539360700.661381805,1539360700.661459235,1539360700.673028279,-2.799e-03
2018-10-12 16:28:47,1539361727.146684508,1539361727.153021344,1539361727.153067143,1539361727.161695862,-1.146e-03
2018-10-12 16:46:05,1539362765.220593893,1539362765.227954979,1539362765.228024845,1539362765.238634069,-1.624e-03
2018-10-12 17:03:28,1539363808.459949203,1539363808.469346364,1539363808.469400348,1539363808.475789818, 1.504e-03
2018-10-12 17:20:32,1539364832.710262904,1539364832.720827281,1539364832.720878334,1539364832.729227497, 1.108e-03
2018-10-12 17:37:45,1539365865.947440126,1539365865.954654825,1539365865.954693501,1539365865.962396740,-2.443e-04
2018-10-12 17:55:00,1539366900.790305581,1539366900.798055235,1539366900.798098256,1539366900.815170686,-4.661e-03
2018-10-12 18:12:23,1539367943.912653148,1539367943.920584609,1539367943.920630841,1539367943.928421004, 7.065e-05
2018-10-12 18:29:46,1539368986.144638263,1539368986.154339133,1539368986.154385031,1539368986.161395900, 1.345e-03
2018-10-12 18:46:54,1539370014.964062457,1539370014.974014787,1539370014.974059320,1539370014.982432733, 7.895e-04
2018-10-12 19:04:07,1539371047.517529959,1539371047.531442858,1539371047.531493851,1539371047.539414208, 2.996e-03
========================================================
   Date (UTC) Time     t1[s] 	t2[s] 	t3[s] 	t4[s]	offset
========================================================
2018-10-12 19:21:28,1539372088.378120217,1539372088.387451019,1539372088.387487378,1539372088.392519440, 2.149e-03
2018-10-12 19:38:33,1539373113.550050002,1539373113.559142689,1539373113.559184267,1539373113.565758068, 1.259e-03
2018-10-12 19:55:39,1539374139.252738695,1539374139.264371998,1539374139.264415894,1539374139.270806787, 2.621e-03
2018-10-12 20:12:43,1539375163.141045252,1539375163.154672663,1539375163.154719676,1539375163.159898858, 4.224e-03
2018-10-12 20:30:04,1539376204.646694530,1539376204.656992929,1539376204.657035495,1539376204.661104379, 3.115e-03
2018-10-12 20:47:26,1539377246.658028212,1539377246.671583268,1539377246.671621472,1539377246.682174731, 1.501e-03
2018-10-12 21:04:36,1539378276.227678306,1539378276.243409670,1539378276.243459787,1539378276.247450338, 5.870e-03
2018-10-12 21:21:49,1539379309.009557808,1539379309.024889474,1539379309.024936307,1539379309.040783107,-2.576e-04
2018-10-12 21:39:11,1539380351.141806882,1539380351.156662434,1539380351.156709291,1539380351.157758487, 6.903e-03
2018-10-12 21:56:29,1539381389.310024676,1539381389.317545648,1539381389.317594865,1539381389.324418068, 3.489e-04
2018-10-12 22:13:45,1539382425.436747031,1539382425.446129262,1539382425.446175955,1539382425.452845619, 1.356e-03
2018-10-12 22:31:00,1539383460.742186099,1539383460.750908936,1539383460.750954760,1539383460.760314202,-3.183e-04
2018-10-12 22:48:19,1539384499.457924995,1539384499.464882403,1539384499.464927234,1539384499.477940789,-3.028e-03
2018-10-12 23:05:38,1539385538.502689302,1539385538.510136084,1539385538.510178917,1539385538.519139870,-7.571e-04
2018-10-12 23:22:51,1539386571.519287831,1539386571.525818698,1539386571.525865064,1539386571.532539524,-7.180e-05
2018-10-12 23:40:09,1539387609.778062295,1539387609.791236137,1539387609.791283432,1539387609.798195743, 3.131e-03
2018-10-12 23:57:27,1539388647.540069125,1539388647.546545299,1539388647.546591998,1539388647.556208914,-1.570e-03
2018-10-13 00:14:31,1539389671.881334981,1539389671.889569175,1539389671.889613194,1539389671.905013916,-3.583e-03
2018-10-13 00:31:45,1539390705.911980564,1539390705.925490488,1539390705.925556979,1539390705.946968449,-3.951e-03
2018-10-13 00:49:08,1539391748.285597801,1539391748.295894272,1539391748.295944821,1539391748.312460140,-3.109e-03
2018-10-13 01:06:28,1539392788.271096895,1539392788.277911176,1539392788.277964546,1539392788.285535711,-3.784e-04
2018-10-13 01:23:42,1539393822.823094371,1539393822.842777731,1539393822.842822099,1539393822.879116574,-8.306e-03
2018-10-13 01:40:55,1539394855.617619258,1539394855.623329166,1539394855.623380126,1539394855.632302134,-1.606e-03
2018-10-13 01:57:59,1539395879.776505197,1539395879.788016454,1539395879.788063539,1539395879.797144210, 1.215e-03
2018-10-13 02:15:07,1539396907.125484895,1539396907.135621320,1539396907.135675227,1539396907.142129260, 1.841e-03
2018-10-13 02:32:21,1539397941.619099988,1539397941.626071332,1539397941.626118270,1539397941.697190406,-3.205e-02
2018-10-13 02:49:41,1539398981.606561950,1539398981.612964529,1539398981.613010720,1539398981.622880432,-1.734e-03
2018-10-13 03:06:50,1539400010.199163363,1539400010.204681589,1539400010.204731041,1539400010.215960226,-2.855e-03
